ID,Node
103,"[2402.563925136929, 370.01428534987286, 227]"
103,"[2423.070021791339, 513.556961930742, 250]"
103,"[2402.563925136929, 467.5950211536164, 232]"
103,"[2402.563925136929, 575.0752518939717, 228]"
103,"[2389.1288962943845, 397.5914498161482, 232]"
103,"[2400.4426047933694, 596.9955621107547, 246]"
103,"[2399.0283912309965, 705.890006413483, 257]"
103,"[2422.3629150101524, 521.3351365237941, 249]"
103,"[2406.8065658240484, 467.5950211536164, 247]"
103,"[2395.4928573250636, 519.920922961421, 227]"
103,"[2394.785750543877, 362.23611075682084, 225]"
103,"[2422.3629150101524, 487.39401102683973, 252]"
103,"[2406.8065658240484, 450.62445840513925, 231]"
103,"[2418.1202743230333, 485.9797974644666, 253]"
103,"[2401.149711574556, 493.0508652763321, 218]"
103,"[2405.392352261675, 304.9604614807105, 221]"
103,"[2423.7771285725253, 469.00923471598946, 251]"
103,"[2396.1999641062503, 577.1965722375313, 233]"
103,"[2410.342099729981, 458.4026329981913, 230]"
103,"[2400.4426047933694, 476.7874093090415, 228]"
103,"[2404.6852454804884, 421.6330803764908, 231]"
103,"[2401.149711574556, 572.2468247692254, 223]"
103,"[2409.6349929487947, 454.86709909225857, 231]"
103,"[2396.1999641062503, 560.2260094890541, 224]"
103,"[2406.099459042862, 417.39043968937153, 235]"
103,"[2429.4339828220177, 534.0630585851518, 256]"
103,"[2404.6852454804884, 357.9934700697015, 225]"
103,"[2401.8568183557427, 526.2848839920998, 227]"
103,"[2399.7354980121827, 587.8031739553295, 231]"
103,"[2401.8568183557427, 681.8483758531403, 250]"
103,"[2421.6558082289657, 544.6696603029501, 259]"
103,"[2407.513672605235, 498.0006127446379, 240]"
103,"[2401.149711574556, 374.2569260369921, 218]"
103,"[2421.6558082289657, 548.9123009900694, 257]"
103,"[2393.371536981504, 451.3315651863258, 224]"
103,"[2403.2710319181156, 401.8340905032675, 223]"
103,"[2391.2502166379445, 529.8204178980326, 227]"
103,"[2401.149711574556, 481.73715677734737, 222]"
103,"[2396.1999641062503, 394.763022691402, 227]"
103,"[2410.342099729981, 432.9467888754756, 235]"
103,"[2396.1999641062503, 325.46655813512035, 220]"
103,"[2402.563925136929, 528.4062043356595, 220]"
104,"[315.1847070742406, 2437.5945135393376, 14]"
104,"[310.2349596059348, 2468.0001051303598, 9]"
104,"[310.2349596059348, 2417.088416884928, 9]"
104,"[303.16389179406906, 2455.2721830690016, 10]"
105,"[100.93135237471643, 2613.664102054788, 294]"
105,"[109.41663374895506, 2605.1788206805495, 287]"
106,"[598.0274195488598, 2130.710170504376, 286]"
106,"[566.9147211766515, 2177.3792180626883, 269]"
106,"[562.6720804895324, 2190.107140124046, 270]"
106,"[604.3913805795385, 2120.103568786578, 286]"
106,"[544.9944109598687, 2221.926945277441, 265]"
106,"[561.9649737083457, 2210.613236778456, 269]"
106,"[536.50912958563, 2228.9980130893064, 260]"
106,"[580.3497500191959, 2168.1868299072635, 274]"
106,"[559.8436533647862, 2225.4624791833735, 266]"
106,"[562.6720804895324, 2184.4502858745536, 264]"
106,"[576.8142161132632, 2161.8228688765844, 273]"
106,"[556.3081194588533, 2217.6843045903215, 266]"
107,"[2350.2380233291246, 461.93816690412405, 98]"
107,"[2349.530916547938, 458.4026329981913, 92]"
107,"[2346.7024894231918, 391.93459556665584, 68]"
107,"[2367.2085860776015, 450.6244584051393, 86]"
107,"[2365.087265734042, 442.8462838120872, 92]"
107,"[2383.472042044892, 370.72139213105936, 90]"
107,"[2365.7943725152286, 377.08535316173834, 74]"
107,"[2365.087265734042, 444.26049737446033, 102]"
107,"[2387.7146827320116, 417.39043968937153, 104]"
107,"[2338.92431483014, 469.00923471598946, 88]"
107,"[2336.0958877053936, 481.7371567773473, 91]"
107,"[2390.543109856758, 394.763022691402, 90]"
107,"[2331.8532470182745, 485.9797974644666, 85]"
107,"[2389.836003075571, 446.38181771802, 111]"
107,"[2377.8151877953997, 448.50313806157965, 103]"
107,"[2384.8862556072654, 458.4026329981913, 110]"
107,"[2347.4095962043784, 399.7127701597078, 68]"
107,"[2381.3507217013325, 378.49956672411145, 85]"
107,"[2357.30909114099, 469.0092347159895, 103]"
107,"[2348.8238097667513, 401.1269837220809, 68]"
107,"[2344.581169079632, 483.1513703397205, 78]"
107,"[2333.974567361834, 489.5153313703994, 97]"
107,"[2350.945130110311, 403.2483040656406, 72]"
107,"[2348.116702985565, 468.3021279348029, 93]"
107,"[2365.087265734042, 447.08892449920654, 104]"
107,"[2388.4217895131983, 425.16861428242356, 111]"
107,"[2338.92431483014, 485.9797974644666, 98]"
107,"[2377.8151877953997, 464.0594872476837, 111]"
107,"[2379.9365081389597, 381.3279938488576, 82]"
107,"[2362.9659453904824, 427.9970414071697, 93]"
107,"[2369.3299064211615, 435.77521600022175, 103]"
107,"[2394.785750543877, 440.01785668734107, 111]"
107,"[2342.4598487360727, 478.2016228714146, 79]"
107,"[2370.0370132023477, 384.15642097360376, 75]"
107,"[2357.30909114099, 461.938166904124, 94]"
111,"[2154.369444940451, 630.9366876077089, 245]"
111,"[2184.7750365314723, 814.0773439350247, 291]"
111,"[2174.168434813674, 710.1326471006023, 270]"
111,"[2179.11818228198, 652.8569978244918, 274]"
111,"[2171.340007688928, 748.3164132846758, 269]"
111,"[2161.4405127523164, 715.7895013500946, 262]"
111,"[2151.5410178157044, 694.5762979144981, 251]"
111,"[2160.026299189943, 721.4463555995869, 266]"
111,"[2174.168434813674, 724.2747827243331, 259]"
111,"[2168.5115805641817, 717.2037149124677, 267]"
111,"[2167.097367001809, 768.1154031578991, 278]"
111,"[2174.875541594861, 651.4427842621187, 278]"
111,"[2163.561833095876, 699.526045382804, 250]"
111,"[2155.0765517216373, 716.4966081312812, 256]"
111,"[2176.2897551572337, 699.526045382804, 267]"
111,"[2172.7542212513013, 765.2869760331529, 273]"
111,"[2179.8252890631666, 751.1448404094219, 285]"
111,"[2166.390260220622, 671.2417741353421, 271]"
111,"[2165.6831534394355, 598.4097756731277, 277]"
111,"[2169.2186873453684, 666.9991334482229, 274]"
111,"[2174.168434813674, 793.5712472806148, 287]"
111,"[2150.1268042533316, 677.605735166021, 248]"
111,"[2182.653716187913, 789.3286065934956, 297]"
111,"[2176.9968619384204, 765.286976033153, 287]"
111,"[2150.1268042533316, 647.9072503561861, 248]"
111,"[2193.9674246868976, 783.6717523440032, 295]"
111,"[2169.2186873453684, 597.7026688919411, 269]"
111,"[2174.168434813674, 761.0443353460337, 278]"
111,"[2172.7542212513013, 649.3214639185592, 279]"
111,"[2181.946609406726, 641.5432893255071, 286]"
111,"[2174.875541594861, 702.3544725075502, 286]"
111,"[2181.946609406726, 695.2834046956847, 285]"
111,"[2181.946609406726, 770.2367235014588, 290]"
111,"[2186.8963568750323, 806.2991693419726, 293]"
112,"[1578.0774182734147, 1190.258151526268, 95]"
112,"[1590.098233553586, 1162.6809870599927, 94]"
112,"[1585.8555928664666, 1179.6515498084698, 97]"
112,"[1580.1987386169742, 1176.8231226837236, 101]"
112,"[1579.4916318357878, 1205.8145007123721, 95]"
114,"[1455.0408383469553, 1447.6450198781713, 118]"
114,"[1486.8606435003499, 1454.0089809088504, 142]"
114,"[1450.0910908786495, 1502.0922420295356, 114]"
114,"[1450.0910908786493, 1405.925719788165, 111]"
114,"[1499.588565561708, 1496.4353877800431, 159]"
114,"[1442.3129162855976, 1494.3140674364836, 107]"
114,"[1561.813962306124, 1360.670885792226, 190]"
114,"[1542.0149724329005, 1465.322689407835, 175]"
114,"[1552.621574150699, 1202.986073587626, 164]"
114,"[1481.2037892508574, 1412.9967876000305, 138]"
114,"[1462.8190129400073, 1490.7785335305507, 125]"
114,"[1510.9022740606927, 1492.1927470929238, 158]"
114,"[1447.9697705350898, 1430.6744571296942, 112]"
114,"[1464.2332265023806, 1520.4770183403857, 128]"
114,"[1472.0114010954326, 1429.2602435673211, 131]"
114,"[1496.0530316557752, 1499.970921685976, 146]"
114,"[1462.1119061588208, 1516.941484434453, 123]"
114,"[1561.1068555249376, 1200.1576464628797, 171]"
114,"[1484.0322163756036, 1496.4353877800431, 146]"
114,"[1449.3839840974629, 1522.5983386839453, 116]"
114,"[1541.307865651714, 1499.970921685976, 176]"
114,"[1541.307865651714, 1419.3607486307096, 186]"
114,"[1467.0616536271266, 1418.6536418495227, 126]"
114,"[1500.2956723428942, 1498.5567081236027, 159]"
114,"[1446.5555569727167, 1491.4856403117374, 105]"
114,"[1523.6301961220504, 1483.7074657186852, 168]"
114,"[1476.2540417825517, 1450.4734470029175, 134]"
114,"[1436.6560620361051, 1498.5567081236027, 109]"
114,"[1564.6423894308703, 1192.3794718698275, 177]"
114,"[1552.621574150699, 1307.637877203235, 181]"
114,"[1504.5383130300136, 1463.2013690642755, 154]"
114,"[1483.3251095944172, 1498.556708123603, 143]"
114,"[1515.144914747812, 1415.8252147247767, 161]"
114,"[1465.6474400647535, 1398.8546519762995, 125]"
114,"[1459.2834790340746, 1485.8287860622447, 116]"
114,"[1556.864214837818, 1277.9393923933999, 183]"
114,"[1560.399748743751, 1280.0607127369594, 180]"
114,"[1461.4047993776342, 1468.1511165325812, 122]"
114,"[1510.195167279506, 1419.3607486307094, 164]"
114,"[1534.2367978398488, 1334.5079348883237, 172]"
114,"[1435.9489552549185, 1527.548086152251, 108]"
114,"[1519.387555434931, 1473.8079707820734, 171]"
114,"[1527.165730027983, 1466.0297961890215, 172]"
114,"[1478.3753621261112, 1502.0922420295356, 141]"
114,"[1510.195167279506, 1457.544514814783, 150]"
114,"[1491.1032841874694, 1466.7369029702081, 142]"
114,"[1555.4500012754452, 1275.1109652686537, 173]"
114,"[1549.086040244766, 1475.2221843444468, 181]"
114,"[1551.9144673695123, 1376.2272349783302, 188]"
114,"[1508.780953717133, 1417.9465350683363, 154]"
114,"[1545.5505063388334, 1285.0104602052654, 181]"
114,"[1463.5261197211937, 1430.6744571296942, 121]"
114,"[1441.605809504411, 1526.1338725898781, 107]"
114,"[1462.8190129400073, 1496.4353877800431, 128]"
114,"[1562.5210690873105, 1338.750575575443, 184]"
114,"[1430.9992077866125, 1454.7160876900368, 105]"
114,"[1554.035787713072, 1276.5251788310268, 185]"
114,"[1534.2367978398486, 1385.4196231337553, 178]"
114,"[1443.020023066784, 1521.8912319027588, 116]"
114,"[1546.9647199012065, 1375.5201281971435, 185]"
114,"[1544.843399557647, 1431.3815639108807, 192]"
114,"[1558.9855351813776, 1213.592675305424, 180]"
114,"[1494.6388180934018, 1426.431816442575, 143]"
114,"[1543.4291859952737, 1507.749096279028, 180]"
114,"[1560.399748743751, 1254.604868614244, 172]"
114,"[1558.9855351813778, 1504.9206691542815, 181]"
114,"[1443.0200230667838, 1520.4770183403857, 104]"
114,"[1503.8312062488271, 1456.8374080335966, 157]"
114,"[1549.086040244766, 1485.1216792810583, 183]"
114,"[1442.3129162855973, 1514.1130573097068, 118]"
114,"[1435.2418484737318, 1509.8704166225875, 110]"
114,"[1507.36674015476, 1426.431816442575, 159]"
114,"[1464.940333283567, 1461.7871555019021, 129]"
114,"[1524.3373029032368, 1512.6988437473337, 170]"
114,"[1438.0702755984782, 1475.9292911256332, 108]"
114,"[1460.6976925964477, 1467.4440097513948, 120]"
114,"[1559.6926419625643, 1195.9150057757604, 178]"
114,"[1455.0408383469553, 1481.5861453751254, 118]"
114,"[1450.0910908786495, 1424.3104960990154, 110]"
114,"[1453.6266247845822, 1412.289680818844, 111]"
114,"[1422.513926412374, 1531.083620058184, 101]"
114,"[1457.8692654717015, 1543.8115421195416, 127]"
114,"[1504.5383130300136, 1430.6744571296942, 161]"
114,"[1477.6682553449248, 1395.3191180703668, 126]"
114,"[1433.827634911359, 1497.1424945612298, 108]"
114,"[1521.5088757784906, 1509.8704166225875, 169]"
114,"[1544.843399557647, 1216.4211024301703, 168]"
114,"[1427.4636738806798, 1520.4770183403857, 108]"
114,"[1485.446429937977, 1428.5531367861345, 133]"
114,"[1554.7428944942585, 1240.462732990513, 183]"
114,"[1445.8484501915302, 1503.5064555919087, 112]"
116,"[228.91767976948177, 2624.270703772587, 22]"
116,"[224.67503908236222, 2598.814859649871, 18]"
116,"[228.21057298829555, 2619.3209563042806, 21]"
116,"[233.86742723778752, 2525.9828611876565, 6]"
116,"[223.967932301176, 2694.274275110055, 28]"
116,"[244.4740289555857, 2627.0991308973325, 33]"
116,"[231.0390001130413, 2545.78185106088, 12]"
116,"[237.4029611437204, 2704.8808768278527, 34]"
116,"[222.55371873880313, 2694.2742751100545, 27]"
116,"[226.79635942592222, 2624.977810553773, 15]"
116,"[228.91767976948177, 2525.27575440647, 5]"
116,"[231.74610689422798, 2653.969188582422, 21]"
116,"[218.31107805168358, 2576.8945494330874, 4]"
116,"[252.95931032982435, 2624.2707037725863, 33]"
116,"[228.2105729882951, 2627.806237678519, 24]"
117,"[503.2751108698624, 2286.273662365417, 234]"
117,"[512.4674990252872, 2286.9807691466035, 262]"
117,"[513.1746058064737, 2342.8422048603406, 270]"
117,"[509.63907190054124, 2299.7086912079612, 253]"
117,"[492.66850915206396, 2353.448806578139, 260]"
117,"[511.760392244101, 2300.4157979891474, 272]"
117,"[495.4969362768102, 2323.750321768304, 256]"
117,"[518.8314600559663, 2308.901079363386, 269]"
117,"[527.316741430205, 2300.4157979891474, 277]"
117,"[550.6512652093609, 2197.8853147170985, 290]"
117,"[519.538566837153, 2238.897508025918, 244]"
117,"[519.5385668371528, 2294.051836958469, 270]"
117,"[555.6010126776666, 2233.9477605576126, 296]"
117,"[502.5680040886755, 2305.3655454574537, 231]"
117,"[504.6893244322355, 2299.0015844267746, 236]"
117,"[530.1451685549512, 2249.504109743716, 254]"
117,"[511.760392244101, 2331.528496361356, 270]"
117,"[502.5680040886757, 2302.5371183327075, 236]"
117,"[504.68932443223525, 2274.959953866432, 236]"
117,"[535.8020228044436, 2270.7173131793124, 293]"
117,"[544.2873041786818, 2272.1315267416862, 296]"
117,"[534.3878092420703, 2239.6046148071046, 250]"
117,"[546.4086245222418, 2270.0102063981262, 292]"
117,"[506.1035379946086, 2300.4157979891474, 245]"
117,"[559.1365465835995, 2192.228460467606, 296]"
117,"[535.8020228044434, 2260.817818242701, 289]"
117,"[506.10353799460836, 2351.3274862345793, 277]"
117,"[523.0741007430856, 2306.07265223864, 280]"
117,"[564.7934008330919, 2193.642674029979, 289]"
117,"[542.1659838351222, 2253.0396436496494, 284]"
117,"[533.6807024608838, 2241.725935150664, 278]"
117,"[560.5507601459726, 2199.2995282794714, 297]"
117,"[494.78982949562396, 2341.4279912979673, 260]"
117,"[497.6182566203697, 2300.415797989148, 245]"
117,"[561.2578669271591, 2192.9355672487927, 290]"
119,"[1919.609993586517, 835.9976541518076, 107]"
119,"[1896.2754698073609, 938.5281374238572, 112]"
119,"[1907.5891783063457, 889.0306627407988, 112]"
119,"[1916.781566461771, 885.495128834866, 112]"
119,"[1902.63943083804, 901.0514780209701, 97]"
119,"[1916.781566461771, 886.9093423972391, 100]"
119,"[1916.0744596805844, 850.8468965567251, 120]"
119,"[1913.9531393370248, 888.3235559596122, 108]"
119,"[1918.195780024144, 895.3946237714777, 102]"
119,"[1896.2754698073609, 961.1555544218267, 115]"
119,"[1904.053644400413, 903.8799051457163, 113]"
119,"[1897.6896833697342, 915.9007204258875, 112]"
119,"[1894.861256244988, 969.6408357960652, 113]"
119,"[1911.831818993465, 930.0428560496184, 113]"
119,"[1927.3881681795692, 836.7047609329942, 108]"
119,"[1892.0328291202418, 956.9129137347073, 115]"
119,"[1892.7399359014282, 925.0931085813127, 122]"
119,"[1919.609993586517, 867.1103525240158, 118]"
121,"[1437.3631688172916, 1492.1927470929238, 78]"
121,"[1436.656062036105, 1487.242999624618, 78]"
121,"[1416.1499653816952, 1487.9501064058047, 74]"
121,"[1434.5347416925454, 1483.7074657186852, 85]"
121,"[1491.1032841874692, 1345.114536606122, 122]"
121,"[1481.910896032044, 1304.8094500784887, 100]"
121,"[1444.434236629157, 1492.192747092924, 85]"
121,"[1494.6388180934018, 1286.4246737676385, 114]"
121,"[1479.0824689072979, 1364.2064196981587, 116]"
121,"[1474.132721438992, 1352.1856044179874, 109]"
121,"[1481.910896032044, 1352.8927111991738, 122]"
121,"[1484.0322163756036, 1353.5998179803605, 120]"
121,"[1479.0824689072979, 1294.9099551418772, 109]"
121,"[1467.0616536271266, 1359.2566722298527, 90]"
121,"[1488.274857062723, 1333.8008281071372, 120]"
121,"[1493.224604531029, 1355.72113832392, 122]"
121,"[1493.224604531029, 1310.466304327981, 110]"
121,"[1438.0702755984782, 1478.7577182503794, 86]"
121,"[1457.1621586905148, 1374.8130214159569, 94]"
121,"[1415.4428586005088, 1461.7871555019024, 61]"
121,"[1439.4844891608511, 1457.544514814783, 76]"
121,"[1481.9108960320443, 1309.052090765608, 107]"
121,"[1444.434236629157, 1420.0678554118958, 85]"
121,"[1471.304294314246, 1374.8130214159569, 88]"
121,"[1425.3423535371203, 1436.3313113791864, 60]"
121,"[1452.9195180033958, 1397.4404384139266, 69]"
121,"[1459.9905858152613, 1387.5409434773148, 88]"
121,"[1462.1119061588206, 1364.2064196981587, 87]"
121,"[1454.3337315657686, 1410.1683604752843, 93]"
121,"[1426.7565670994934, 1454.7160876900368, 60]"
121,"[1469.8900807518728, 1369.1561671664647, 87]"
121,"[1445.1413434103438, 1405.2186130069786, 80]"
121,"[1441.605809504411, 1397.4404384139266, 66]"
121,"[1471.304294314246, 1362.0850993545992, 110]"
121,"[1479.082468907298, 1311.8805178903542, 111]"
121,"[1481.2037892508574, 1321.0729060457793, 113]"
121,"[1483.3251095944172, 1317.5373721398466, 109]"
121,"[1469.8900807518728, 1377.6414485407033, 94]"
122,"[1549.7931470259527, 1263.7972567696688, 90]"
122,"[1546.9647199012065, 1222.7850634608492, 86]"
122,"[1538.479438526968, 1272.2825381439075, 80]"
122,"[1551.2073605883256, 1229.8561312727147, 83]"
122,"[1537.7723317457815, 1295.6170619230636, 72]"
122,"[1539.8936520893412, 1286.4246737676383, 77]"
122,"[1545.5505063388334, 1303.3952365161156, 79]"
122,"[1541.307865651714, 1289.2531008923847, 76]"
122,"[1536.3581181834084, 1292.7886347983174, 81]"
122,"[1540.6007588705274, 1264.5043635508555, 73]"
123,"[1529.9941571527295, 1279.353605955773, 147]"
123,"[1535.6510114022217, 1259.5546160825497, 152]"
123,"[1532.115477496289, 1230.5632380539012, 146]"
123,"[1540.6007588705277, 1239.0485194281398, 146]"
123,"[1543.4291859952737, 1270.161217800348, 153]"
123,"[1538.479438526968, 1245.4124804588187, 155]"
123,"[1525.0444096844235, 1285.7175669864519, 146]"
123,"[1526.4586232467966, 1289.9602076735712, 147]"
123,"[1537.7723317457815, 1239.0485194281398, 155]"
126,"[2105.5790770385793, 683.9696961966999, 16]"
126,"[2078.7090193534905, 712.2539674441618, 2]"
127,"[2471.153282912024, 366.4787514439401, 140]"
127,"[2453.4756133823603, 392.6417023478424, 135]"
127,"[2463.3751083189723, 343.144227664784, 136]"
127,"[2447.8187591328683, 395.47012947258855, 127]"
127,"[2464.0822151001585, 408.90515831513295, 148]"
127,"[2415.291847198287, 460.52395334175094, 121]"
127,"[2478.2243507238895, 360.82189719444773, 148]"
127,"[2464.0822151001585, 325.46655813512035, 131]"
127,"[2464.789321881345, 432.23968209428904, 157]"
127,"[2454.182720163547, 362.23611075682084, 134]"
127,"[2461.960894756599, 425.1686142824235, 143]"
127,"[2462.6680015377856, 424.461507501237, 154]"
127,"[2447.8187591328683, 382.74220741123065, 136]"
127,"[2475.3959235991433, 397.59144981614816, 158]"
127,"[2458.4253608506665, 372.13560569343247, 134]"
127,"[2486.709632098128, 440.01785668734107, 164]"
127,"[2421.6558082289657, 469.716341497176, 125]"
127,"[2467.6177490060913, 442.13917703090067, 158]"
127,"[2446.404545570495, 396.88434303496166, 139]"
127,"[2495.194913472367, 345.26554800834367, 154]"
127,"[2472.567496474397, 403.2483040656406, 148]"
127,"[2471.153282912024, 319.809703885628, 137]"
127,"[2453.4756133823603, 427.9970414071697, 140]"
127,"[2461.960894756599, 355.87214972614186, 135]"
127,"[2478.931457505076, 316.2741699796952, 145]"
127,"[2435.797943852697, 478.2016228714146, 140]"
127,"[2452.768506601174, 451.3315651863258, 152]"
127,"[2453.4756133823603, 460.52395334175094, 142]"
